CONTACT_ID,SPEAKER_TAG,CAPTION,CALL_LANGUAGE,NEGATIVE,NEUTRAL,POSITIVE,SENTIMENT_LABLE,START_TIME_SECOND,END_TIME_SECOND,TIME_SPOKEN_SECOND,TIME_SILENCE_SECOND,LOAD_DATE
b13ce390-67e5-4ad1-856d-86b9c915ac00,CUSTOMER,"Um, but I had to pay $***. Yeah, I had to pay an electrician to trigger your system. I called Connecticut Light and Power. They came and they said you gotta call an electrician. The system was, was tripping. I don't know why it tripped everything and uh.",en-US,81.88,16.93,1.19,Negative,44,62,18,0,2025-03-10 05:48:50.060136
b13ce390-67e5-4ad1-856d-86b9c915ac00,AGENT,Right.,en-US,11.43,62.64,25.93,Neutral,45,45,0,3,2025-03-10 05:48:50.060136
b13ce390-67e5-4ad1-856d-86b9c915ac00,AGENT,OK.,en-US,8.54,60.05,31.41,Neutral,48,49,1,13,2025-03-10 05:48:50.060136
b13ce390-67e5-4ad1-856d-86b9c915ac00,CUSTOMER,"I don't know. I really don't know the details. All I can tell you is that I have problems with my power. I called my sales person. He did the right thing. He escalated the call, but I mean, I couldn't be without power for * days. So this happened yesterday. Yeah, nobody called back. Nobody, I mean, I, I don't know how the system, how your company operates, but there's an emergency, somebody should be able to return the calls immediately or within the same day.",en-US,81.86,16.95,1.19,Negative,62,89,27,0,2025-03-10 05:48:50.060136
b13ce390-67e5-4ad1-856d-86b9c915ac00,AGENT,Right.,en-US,11.43,62.64,25.93,Neutral,76,76,0,14,2025-03-10 05:48:50.060136
b13ce390-67e5-4ad1-856d-86b9c915ac00,CUSTOMER,"So I had to call Connecticut Light and Power. They, they didn't want to do nothing. They didn't want to touch it because, you know, they only deal with the outside power and they, they told me to call an electrician. I had to get an electrician to come and reset everything. They had to come and, I don't know what he did, but all, all I could tell you is that they got the power back on and it cost me $*** and he said call your um.",en-US,73.31,24.89,1.81,Negative,90,111,21,0,2025-03-10 05:48:50.060136
b13ce390-67e5-4ad1-856d-86b9c915ac00,AGENT,Right.,en-US,11.43,62.64,25.93,Neutral,90,91,1,21,2025-03-10 05:48:50.060136
b13ce390-67e5-4ad1-856d-86b9c915ac00,CUSTOMER,"Your solar company and if it trip us again, you know, because that's a problem. I mean, I'm already spending money on the system and I haven't even and your system is not charging or anything just to let you know.",en-US,85.87,13.15,0.98,Negative,112,124,12,0,2025-03-10 05:48:50.060136
b13ce390-67e5-4ad1-856d-86b9c915ac00,AGENT,Mhm.,en-US,7.62,73.91,18.48,Neutral,114,114,0,11,2025-03-10 05:48:50.060136
b13ce390-67e5-4ad1-856d-86b9c915ac00,CUSTOMER,It's not charging it's not that's what he said. I don't know. He said he couldn't touch that system because it doesn't go that far. All he did was reset it because it was just tripping everything.,en-US,54.0,44.01,1.99,Negative,125,134,9,0,2025-03-10 05:48:50.060136
b13ce390-67e5-4ad1-856d-86b9c915ac00,AGENT,OK.,en-US,8.54,60.05,31.41,Neutral,132,132,0,3,2025-03-10 05:48:50.060136
b13ce390-67e5-4ad1-856d-86b9c915ac00,CUSTOMER,So I don't know if you guys gonna reimburse me for that. I have the bill.,en-US,77.54,21.73,0.73,Negative,135,139,4,0,2025-03-10 05:48:50.060136
b13ce390-67e5-4ad1-856d-86b9c915ac00,AGENT,OK.,en-US,8.54,60.05,31.41,Neutral,135,136,1,3,2025-03-10 05:48:50.060136
b13ce390-67e5-4ad1-856d-86b9c915ac00,AGENT,"OK, yes sir. That was the reason why I was giving you the call, um, because if you already had it resolved, um, and the electrician was able to confirm that it was due to the solar panels, of course, we will reimburse you and we will need the proof of either the invoice or how you made the payment to him. Um, and if I can send you an email, if I can send you an email and if in that email you could just please reply back to it with either the invoice or any type of proof that you.",en-US,1.81,70.52,27.66,Neutral,139,166,27,0,2025-03-10 05:48:50.060136
b13ce390-67e5-4ad1-856d-86b9c915ac00,CUSTOMER,"Um,",en-US,7.58,76.2,16.22,Neutral,140,140,0,4,2025-03-10 05:48:50.060136
b13ce390-67e5-4ad1-856d-86b9c915ac00,CUSTOMER,Mhm.,en-US,7.62,73.91,18.48,Neutral,144,144,0,7,2025-03-10 05:48:50.060136
b13ce390-67e5-4ad1-856d-86b9c915ac00,CUSTOMER,Yep.,en-US,7.19,57.17,35.64,Neutral,151,151,0,3,2025-03-10 05:48:50.060136
b13ce390-67e5-4ad1-856d-86b9c915ac00,CUSTOMER,Yep.,en-US,7.19,57.17,35.64,Neutral,154,155,1,2,2025-03-10 05:48:50.060136
b13ce390-67e5-4ad1-856d-86b9c915ac00,CUSTOMER,"OK, yep.",en-US,4.87,66.48,28.64,Neutral,157,158,1,6,2025-03-10 05:48:50.060136
b13ce390-67e5-4ad1-856d-86b9c915ac00,CUSTOMER,"Yep, and just send me an email and I'll send you the invoice here.",en-US,1.1,82.21,16.69,Neutral,164,168,4,0,2025-03-10 05:48:50.060136
b13ce390-67e5-4ad1-856d-86b9c915ac00,AGENT,"OK, perfect.",en-US,1.82,9.23,88.96,Positive,168,170,2,0,2025-03-10 05:48:50.060136
b13ce390-67e5-4ad1-856d-86b9c915ac00,CUSTOMER,"Yep, and also Connecticut Light and Power came by and they said they didn't wanna even touch your system. They said nope, we don't touch that.",en-US,81.11,17.49,1.41,Negative,168,175,7,1,2025-03-10 05:48:50.060136
b13ce390-67e5-4ad1-856d-86b9c915ac00,CUSTOMER,"They just said you got a problem with your solar system because with your solar panels and it's stripping the, the thing so it might happen again. I don't know, um, but then then again I I'll, I'll forward you the bill because I'm not even in the country. I'm in Colombia so I could tell you that my wife had a call. She was all nervous, bent out of shape with no power. She couldn't work because we work out of. She works out of the house, so she couldn't work, so she was a little bit out of shape. Yeah, yeah, no problem.",en-US,70.32,27.72,1.96,Negative,176,203,27,0,2025-03-10 05:48:50.060136
b13ce390-67e5-4ad1-856d-86b9c915ac00,AGENT,OK.,en-US,8.54,60.05,31.41,Neutral,190,190,0,3,2025-03-10 05:48:50.060136
b13ce390-67e5-4ad1-856d-86b9c915ac00,AGENT,OK.,en-US,8.54,60.05,31.41,Neutral,193,194,1,5,2025-03-10 05:48:50.060136
b13ce390-67e5-4ad1-856d-86b9c915ac00,AGENT,"Oh, OK, great, sorry for this, uh, but we're trying to get it right for you. Um, if you just mind confirming with me your email so that way I can send you an email for you to reply back.",en-US,4.24,35.61,60.16,Positive,199,212,13,0,2025-03-10 05:48:50.060136
b13ce390-67e5-4ad1-856d-86b9c915ac00,CUSTOMER,"All right, no worries.",en-US,2.72,37.53,59.75,Positive,204,206,2,5,2025-03-10 05:48:50.060136
b13ce390-67e5-4ad1-856d-86b9c915ac00,CUSTOMER,It's E D D Y E S T E V E Z.,en-US,27.72,63.21,9.07,Neutral,211,215,4,3,2025-03-10 05:48:50.060136
b13ce390-67e5-4ad1-856d-86b9c915ac00,CUSTOMER,At ATT.net. Eddie Eta as one word.,en-US,1.63,90.65,7.72,Neutral,218,221,3,2,2025-03-10 05:48:50.060136
b13ce390-67e5-4ad1-856d-86b9c915ac00,AGENT,"At ATT.net. OK, perfect. All righty. So have I mentioned you can expect an email from Passage and Solar and have a mention, just reply back to it. Don't edit anything on the email, just attach the the approval, OK? And another quick question for you, of course, yes, sir. I don't wanna take too much of your time, but I just have enough.",en-US,1.89,43.23,54.88,Positive,223,241,18,0,2025-03-10 05:48:50.060136
b13ce390-67e5-4ad1-856d-86b9c915ac00,CUSTOMER,All right.,en-US,5.09,52.39,42.52,Neutral,226,227,1,5,2025-03-10 05:48:50.060136
b13ce390-67e5-4ad1-856d-86b9c915ac00,CUSTOMER,You got it.,en-US,2.96,39.16,57.89,Positive,232,233,1,1,2025-03-10 05:48:50.060136
b13ce390-67e5-4ad1-856d-86b9c915ac00,CUSTOMER,You got it.,en-US,2.96,39.16,57.89,Positive,234,235,1,1,2025-03-10 05:48:50.060136
b13ce390-67e5-4ad1-856d-86b9c915ac00,CUSTOMER,"OK, thank you.",en-US,1.74,20.69,77.57,Positive,236,237,1,1,2025-03-10 05:48:50.060136
b13ce390-67e5-4ad1-856d-86b9c915ac00,CUSTOMER,Mhm,en-US,9.76,61.06,29.18,Neutral,238,239,1,1,2025-03-10 05:48:50.060136
b13ce390-67e5-4ad1-856d-86b9c915ac00,CUSTOMER,"You, you gotta send somebody over because your system is not charging.",en-US,70.21,28.44,1.35,Negative,240,243,3,1,2025-03-10 05:48:50.060136
b13ce390-67e5-4ad1-856d-86b9c915ac00,CUSTOMER,"It's not producing it's not charging. I don't know if you guys monitor that how you monitor, but you, you could send someone over to look at the system.",en-US,61.65,36.97,1.38,Negative,244,251,7,0,2025-03-10 05:48:50.060136
b13ce390-67e5-4ad1-856d-86b9c915ac00,AGENT,"OK, so that's what I was gonna let you know next in regards to you stating that the, the system is not charging. I actually have your production open and I'm viewing it live and I do see that it is consuming the energy. We don't have any open alerts of system issues.",en-US,43.08,54.65,2.28,Neutral,251,265,14,0,2025-03-10 05:48:50.060136
b13ce390-67e5-4ad1-856d-86b9c915ac00,CUSTOMER,Mhm.,en-US,7.62,73.91,18.48,Neutral,261,261,0,2,2025-03-10 05:48:50.060136
b13ce390-67e5-4ad1-856d-86b9c915ac00,CUSTOMER,It is.,en-US,10.07,61.76,28.18,Neutral,263,264,1,1,2025-03-10 05:48:50.060136
b13ce390-67e5-4ad1-856d-86b9c915ac00,CUSTOMER,"OK, I don't know. All I could tell you is that I, I was out of power. I'm not there. I'm in Colombia, and my wife told me she doesn't know anything about that, so I don't know. I don't have no clue how that works. So I've been here since October, so I wasn't even there when you installed the system. So I don't know if you're monitoring it and you see that it's producing, that's fine. My bill went up like outrageously. It went up to about $*** instead of going down, it went up. I'm not even consuming. I'm not even there.",en-US,75.28,23.25,1.47,Negative,265,293,28,0,2025-03-10 05:48:50.060136
b13ce390-67e5-4ad1-856d-86b9c915ac00,AGENT,OK.,en-US,8.54,60.05,31.41,Neutral,282,283,1,11,2025-03-10 05:48:50.060136
b13ce390-67e5-4ad1-856d-86b9c915ac00,AGENT,OK.,en-US,8.54,60.05,31.41,Neutral,294,295,1,0,2025-03-10 05:48:50.060136
b13ce390-67e5-4ad1-856d-86b9c915ac00,CUSTOMER,"It's only one person in the household right now and the system instead of going it was going backwards. So it's actually I'm spending more, I mean consuming more electricity than I was consuming before according to the new bill I went it's higher, so I'm paying more for electricity now than I was that I was paying two months ago.",en-US,59.66,36.72,3.62,Negative,294,312,18,0,2025-03-10 05:48:50.060136
b13ce390-67e5-4ad1-856d-86b9c915ac00,AGENT,OK,en-US,9.38,42.41,48.21,Positive,308,308,0,4,2025-03-10 05:48:50.060136
b13ce390-67e5-4ad1-856d-86b9c915ac00,CUSTOMER,All right.,en-US,5.09,52.39,42.52,Neutral,312,313,1,0,2025-03-10 05:48:50.060136
b13ce390-67e5-4ad1-856d-86b9c915ac00,AGENT,"I hear you. OK, so I do see that you were active on January **, ****. Um, I do see that in Connecticut, obviously the weather, it's not obviously the warmest weather. So you were active during the cold during the cold months. So obviously it's too soon for you to even see those savings um with your electricity company. But just allow the springtime and the summertime, and you should be able to see a drastic change on, on your utility bill.",en-US,19.59,68.86,11.54,Neutral,313,338,25,0,2025-03-10 05:48:50.060136
b13ce390-67e5-4ad1-856d-86b9c915ac00,CUSTOMER,"Mhm, OK.",en-US,3.28,72.37,24.35,Neutral,318,320,2,3,2025-03-10 05:48:50.060136
b13ce390-67e5-4ad1-856d-86b9c915ac00,CUSTOMER,Mhm.,en-US,7.62,73.91,18.48,Neutral,323,324,1,1,2025-03-10 05:48:50.060136
b13ce390-67e5-4ad1-856d-86b9c915ac00,CUSTOMER,Right.,en-US,11.43,62.64,25.93,Neutral,325,325,0,3,2025-03-10 05:48:50.060136
b13ce390-67e5-4ad1-856d-86b9c915ac00,CUSTOMER,Since the,en-US,8.95,68.3,22.75,Neutral,328,329,1,1,2025-03-10 05:48:50.060136
b13ce390-67e5-4ad1-856d-86b9c915ac00,CUSTOMER,"Yeah, no, no problem.",en-US,11.93,54.64,33.44,Neutral,330,331,1,1,2025-03-10 05:48:50.060136
b13ce390-67e5-4ad1-856d-86b9c915ac00,CUSTOMER,"Yep, that's fine that's fine.",en-US,1.55,21.0,77.44,Positive,332,334,2,1,2025-03-10 05:48:50.060136
b13ce390-67e5-4ad1-856d-86b9c915ac00,CUSTOMER,Yep.,en-US,7.19,57.17,35.64,Neutral,335,335,0,4,2025-03-10 05:48:50.060136
b13ce390-67e5-4ad1-856d-86b9c915ac00,CUSTOMER,"OK, alright, I, I think this is gonna cost me an arm and a leg because I was paying every month ** to $*** to Connecticut like, uh, to, uh, Eversource. Now my bill between yours and them. I'm gonna go up to about $***. So let's see what happens, right? I it's too soon to tell, right? OK, alright, alright, bye bye.",en-US,76.7,21.55,1.75,Negative,339,359,20,0,2025-03-10 05:48:50.060136
b13ce390-67e5-4ad1-856d-86b9c915ac00,AGENT,"OK, right.",en-US,11.51,72.57,15.91,Neutral,353,355,2,1,2025-03-10 05:48:50.060136
b13ce390-67e5-4ad1-856d-86b9c915ac00,AGENT,"All right. Yes, sir. All righty, Mr. Eddy. It was a pleasure speaking with you today and have a great day, OK? Mm, bye-bye. Thank you. Bye-bye.",en-US,0.32,1.96,97.72,Positive,356,364,8,0,2025-03-10 05:48:50.060136
b13ce390-67e5-4ad1-856d-86b9c915ac00,CUSTOMER,Bye bye.,en-US,20.27,62.93,16.8,Neutral,360,361,1,0,2025-03-10 05:48:50.060136
b13ce390-67e5-4ad1-856d-86b9c915ac00,CUSTOMER,Same here ma'am you too bye bye.,en-US,7.59,72.01,20.4,Neutral,361,363,2,0,2025-03-10 05:48:50.060136
eb2b4ae1-c8b1-4c4b-aace-130ceffd9c87,CUSTOMER,That's,en-US,10.46,58.22,31.31,Neutral,1,1,0,0,2025-03-10 05:48:58.098802
eb2b4ae1-c8b1-4c4b-aace-130ceffd9c87,AGENT,"Hey, Demetrius, this is Ms. Garrett on a recorded line with Podgerson. I, I don't know what happened. It might have been my phone. I don't know, but I, I couldn't hear nothing. Could you hear me?",en-US,47.09,50.25,2.67,Neutral,1,13,12,0,2025-03-10 05:48:58.098802
eb2b4ae1-c8b1-4c4b-aace-130ceffd9c87,CUSTOMER,Yes ma'am.,en-US,1.94,47.59,50.47,Positive,3,4,1,10,2025-03-10 05:48:58.098802
eb2b4ae1-c8b1-4c4b-aace-130ceffd9c87,CUSTOMER,"I can hear you now. I was, I, I was, I was trying to move the cars with um my mama.",en-US,2.67,70.92,26.41,Neutral,14,19,5,0,2025-03-10 05:48:58.098802
eb2b4ae1-c8b1-4c4b-aace-130ceffd9c87,AGENT,Oh.,en-US,13.57,62.58,23.85,Neutral,15,16,1,4,2025-03-10 05:48:58.098802
eb2b4ae1-c8b1-4c4b-aace-130ceffd9c87,AGENT,"OK, great.",en-US,0.93,6.02,93.05,Positive,20,21,1,1,2025-03-10 05:48:58.098802
eb2b4ae1-c8b1-4c4b-aace-130ceffd9c87,CUSTOMER,Hold on a second.,en-US,11.29,75.81,12.9,Neutral,22,23,1,0,2025-03-10 05:48:58.098802
eb2b4ae1-c8b1-4c4b-aace-130ceffd9c87,AGENT,OK.,en-US,8.54,60.05,31.41,Neutral,23,23,0,32,2025-03-10 05:48:58.098802
eb2b4ae1-c8b1-4c4b-aace-130ceffd9c87,CUSTOMER,Hello?,en-US,4.48,79.4,16.11,Neutral,55,56,1,0,2025-03-10 05:48:58.098802
eb2b4ae1-c8b1-4c4b-aace-130ceffd9c87,AGENT,Hello.,en-US,2.23,42.53,55.25,Positive,56,57,1,0,2025-03-10 05:48:58.098802
eb2b4ae1-c8b1-4c4b-aace-130ceffd9c87,CUSTOMER,"Yeah, hold on a second, hold on, hold, hold on.",en-US,4.33,63.22,32.45,Neutral,57,60,3,0,2025-03-10 05:48:58.098802
eb2b4ae1-c8b1-4c4b-aace-130ceffd9c87,AGENT,OK.,en-US,8.54,60.05,31.41,Neutral,59,59,0,25,2025-03-10 05:48:58.098802
eb2b4ae1-c8b1-4c4b-aace-130ceffd9c87,CUSTOMER,Hello?,en-US,4.48,79.4,16.11,Neutral,84,85,1,0,2025-03-10 05:48:58.098802
eb2b4ae1-c8b1-4c4b-aace-130ceffd9c87,AGENT,Hello?,en-US,4.48,79.4,16.11,Neutral,85,86,1,1,2025-03-10 05:48:58.098802
eb2b4ae1-c8b1-4c4b-aace-130ceffd9c87,CUSTOMER,"Baby? OK, they're on the phone. Oh, Miss G, so this, this is the problem. I received the email. In the process of me receiving the email.",en-US,36.65,54.74,8.6,Neutral,87,100,13,0,2025-03-10 05:48:58.098802
eb2b4ae1-c8b1-4c4b-aace-130ceffd9c87,AGENT,Hey,en-US,6.39,48.86,44.75,Neutral,91,92,1,1,2025-03-10 05:48:58.098802
eb2b4ae1-c8b1-4c4b-aace-130ceffd9c87,AGENT,Hey babe.,en-US,0.67,24.75,74.58,Positive,93,94,1,2,2025-03-10 05:48:58.098802
eb2b4ae1-c8b1-4c4b-aace-130ceffd9c87,AGENT,OK.,en-US,8.54,60.05,31.41,Neutral,96,97,1,3,2025-03-10 05:48:58.098802
eb2b4ae1-c8b1-4c4b-aace-130ceffd9c87,CUSTOMER,"I asked her, mama, I said, you know, I asked her for her permission to let her know that I have this. She said not to sign it because she's not paying positive and she wants the panels removed. Now I'm confused on.",en-US,65.82,33.21,0.97,Negative,100,114,14,0,2025-03-10 05:48:58.098802
eb2b4ae1-c8b1-4c4b-aace-130ceffd9c87,AGENT,Right.,en-US,11.43,62.64,25.93,Neutral,106,106,0,7,2025-03-10 05:48:58.098802
eb2b4ae1-c8b1-4c4b-aace-130ceffd9c87,AGENT,"Oh no, that's bad. No, because she, the agreement, if you go back over the agreement that I sent over when we agreed to give her all that money.",en-US,78.21,20.16,1.63,Negative,113,123,10,0,2025-03-10 05:48:58.098802
eb2b4ae1-c8b1-4c4b-aace-130ceffd9c87,CUSTOMER,Oh.,en-US,13.57,62.58,23.85,Neutral,118,119,1,4,2025-03-10 05:48:58.098802
eb2b4ae1-c8b1-4c4b-aace-130ceffd9c87,CUSTOMER,Mhm.,en-US,7.62,73.91,18.48,Neutral,123,124,1,0,2025-03-10 05:48:58.098802
eb2b4ae1-c8b1-4c4b-aace-130ceffd9c87,AGENT,"Part of the agreement is, was a removal reinstalled, so it has to be reinstalled.",en-US,4.94,89.84,5.23,Neutral,124,129,5,1,2025-03-10 05:48:58.098802
eb2b4ae1-c8b1-4c4b-aace-130ceffd9c87,AGENT,And I'm trying to keep her from accruing.,en-US,38.22,57.58,4.2,Neutral,130,134,4,1,2025-03-10 05:48:58.098802
eb2b4ae1-c8b1-4c4b-aace-130ceffd9c87,AGENT,"A big bill is doing this for her. So it, it, she got to sign it.",en-US,2.42,33.28,64.3,Positive,135,142,7,0,2025-03-10 05:48:58.098802
eb2b4ae1-c8b1-4c4b-aace-130ceffd9c87,CUSTOMER,OK.,en-US,8.54,60.05,31.41,Neutral,139,140,1,2,2025-03-10 05:48:58.098802
eb2b4ae1-c8b1-4c4b-aace-130ceffd9c87,CUSTOMER,"OK, so listen, this, this is what I need from you because the only person that can give me the OK to sign it because it's in her name is her. Please call her phone. She's at home. I'm in her house, but she's in the back of the house where her phone is. Call her and have that conversation with her and explain it to her.",en-US,11.17,70.97,17.86,Neutral,142,163,21,0,2025-03-10 05:48:58.098802
eb2b4ae1-c8b1-4c4b-aace-130ceffd9c87,AGENT,Mhm. Right.,en-US,3.94,74.73,21.33,Neutral,151,153,2,4,2025-03-10 05:48:58.098802
eb2b4ae1-c8b1-4c4b-aace-130ceffd9c87,AGENT,OK.,en-US,8.54,60.05,31.41,Neutral,157,158,1,1,2025-03-10 05:48:58.098802
eb2b4ae1-c8b1-4c4b-aace-130ceffd9c87,AGENT,I will.,en-US,5.99,52.75,41.26,Neutral,159,159,0,2,2025-03-10 05:48:58.098802
eb2b4ae1-c8b1-4c4b-aace-130ceffd9c87,AGENT,"Because I mean y'all know, yeah, y'all know, we, we went, I mean, well I went above and beyond to give her.",en-US,1.19,18.84,79.97,Positive,161,170,9,0,2025-03-10 05:48:58.098802
eb2b4ae1-c8b1-4c4b-aace-130ceffd9c87,CUSTOMER,Oh,en-US,11.75,49.62,38.63,Neutral,165,167,2,2,2025-03-10 05:48:58.098802
eb2b4ae1-c8b1-4c4b-aace-130ceffd9c87,CUSTOMER,I know you did.,en-US,8.32,74.23,17.45,Neutral,169,170,1,0,2025-03-10 05:48:58.098802
eb2b4ae1-c8b1-4c4b-aace-130ceffd9c87,AGENT,"Come on, don't make me look, you know, like I'm bogus.",en-US,78.56,19.5,1.95,Negative,170,175,5,0,2025-03-10 05:48:58.098802
eb2b4ae1-c8b1-4c4b-aace-130ceffd9c87,CUSTOMER,"No, we, we, when we, that we don't want to do, so that's the reason why I said.",en-US,53.97,43.08,2.96,Negative,175,179,4,0,2025-03-10 05:48:58.098802
eb2b4ae1-c8b1-4c4b-aace-130ceffd9c87,AGENT,So that's not right. It's not right to do that at this point.,en-US,90.51,8.93,0.55,Negative,178,181,3,0,2025-03-10 05:48:58.098802
eb2b4ae1-c8b1-4c4b-aace-130ceffd9c87,CUSTOMER,"No, it's, no, it's not. So I'm asking you to give her a ring and explain it to her in her in entirety because the what what she saw was from the email was that it said amount due, which is like $*,****.** and she was like, you're not signing nothing.",en-US,42.68,54.55,2.77,Neutral,181,201,20,0,2025-03-10 05:48:58.098802
eb2b4ae1-c8b1-4c4b-aace-130ceffd9c87,AGENT,Mm.,en-US,8.26,69.18,22.56,Neutral,182,182,0,2,2025-03-10 05:48:58.098802
eb2b4ae1-c8b1-4c4b-aace-130ceffd9c87,AGENT,I will.,en-US,5.99,52.75,41.26,Neutral,184,185,1,1,2025-03-10 05:48:58.098802
eb2b4ae1-c8b1-4c4b-aace-130ceffd9c87,AGENT,I'm gonna do it right now.,en-US,1.19,70.11,28.7,Neutral,186,188,2,11,2025-03-10 05:48:58.098802
eb2b4ae1-c8b1-4c4b-aace-130ceffd9c87,AGENT,"So she didn't see, she didn't see where that goes to the end. She's not having to pay that.",en-US,39.28,57.42,3.3,Neutral,199,206,7,1,2025-03-10 05:48:58.098802
eb2b4ae1-c8b1-4c4b-aace-130ceffd9c87,AGENT,Right.,en-US,11.43,62.64,25.93,Neutral,207,208,1,0,2025-03-10 05:48:58.098802
eb2b4ae1-c8b1-4c4b-aace-130ceffd9c87,CUSTOMER,"See, just call her babe, cause you can explain it better. I don't, I don't all I told her was I would, I was gonna sign it. She said no. So when she told me no, I told Mr. Shelter I told Dee to call you back. And he tried to ring you twice and he didn't get no answer. So he said, babe, I'm gonna wait cause she gonna call me. I said, well, if she don't call you, I said, not cause I said she gonna try to reach back out to Pat.",en-US,45.75,49.77,4.49,Neutral,207,232,25,0,2025-03-10 05:48:58.098802
eb2b4ae1-c8b1-4c4b-aace-130ceffd9c87,AGENT,I will.,en-US,5.99,52.75,41.26,Neutral,210,211,1,10,2025-03-10 05:48:58.098802
eb2b4ae1-c8b1-4c4b-aace-130ceffd9c87,AGENT,Right.,en-US,11.43,62.64,25.93,Neutral,221,222,1,2,2025-03-10 05:48:58.098802
eb2b4ae1-c8b1-4c4b-aace-130ceffd9c87,AGENT,OK.,en-US,8.54,60.05,31.41,Neutral,224,225,1,2,2025-03-10 05:48:58.098802
eb2b4ae1-c8b1-4c4b-aace-130ceffd9c87,AGENT,Oh yeah.,en-US,5.42,40.71,53.87,Positive,227,227,0,5,2025-03-10 05:48:58.098802
eb2b4ae1-c8b1-4c4b-aace-130ceffd9c87,CUSTOMER,"I said, but you know she sent the email to us. I said, but I wanna make sure that she knows to, to explain it to mama because I me explaining it is one thing, and for me, like I'm being honest, she don't like doing that I got to say cause she feel like I feel like I know everything. You on the other hand, you the company. You can explain it, you get it? Like.",en-US,15.99,74.77,9.25,Neutral,232,253,21,0,2025-03-10 05:48:58.098802
eb2b4ae1-c8b1-4c4b-aace-130ceffd9c87,AGENT,"I do, right.",en-US,2.77,76.79,20.44,Neutral,235,236,1,3,2025-03-10 05:48:58.098802
eb2b4ae1-c8b1-4c4b-aace-130ceffd9c87,AGENT,I will.,en-US,5.99,52.75,41.26,Neutral,239,240,1,8,2025-03-10 05:48:58.098802
eb2b4ae1-c8b1-4c4b-aace-130ceffd9c87,AGENT,Mm.,en-US,8.26,69.18,22.56,Neutral,248,248,0,2,2025-03-10 05:48:58.098802
eb2b4ae1-c8b1-4c4b-aace-130ceffd9c87,AGENT,"Mhm. I mean, yeah, I will, but also the uh baby.",en-US,4.29,69.99,25.72,Neutral,250,256,6,1,2025-03-10 05:48:58.098802
eb2b4ae1-c8b1-4c4b-aace-130ceffd9c87,AGENT,"I, I pray I got your, and, yeah, and that it's wrong. Yeah, and that, that could cause a problem.",en-US,78.89,18.58,2.52,Negative,257,264,7,0,2025-03-10 05:48:58.098802
eb2b4ae1-c8b1-4c4b-aace-130ceffd9c87,CUSTOMER,I'm gonna get it done cause I have it.,en-US,1.28,22.28,76.44,Positive,258,260,2,0,2025-03-10 05:48:58.098802
eb2b4ae1-c8b1-4c4b-aace-130ceffd9c87,CUSTOMER,I have it,en-US,5.73,66.62,27.65,Neutral,260,261,1,3,2025-03-10 05:48:58.098802
eb2b4ae1-c8b1-4c4b-aace-130ceffd9c87,CUSTOMER,"And see, I don't want it to be a problem on nobody in. That's why I said just if you explain it to her properly because maybe.",en-US,32.6,62.25,5.16,Neutral,264,273,9,0,2025-03-10 05:48:58.098802
eb2b4ae1-c8b1-4c4b-aace-130ceffd9c87,AGENT,You don't need to go through that.,en-US,78.24,19.74,2.02,Negative,265,267,2,1,2025-03-10 05:48:58.098802
eb2b4ae1-c8b1-4c4b-aace-130ceffd9c87,AGENT,Mm mm.,en-US,6.55,77.44,16.01,Neutral,268,269,1,2,2025-03-10 05:48:58.098802
eb2b4ae1-c8b1-4c4b-aace-130ceffd9c87,AGENT,"Because don't you know, yeah, I'm gonna do it. I'm gonna do it. I, I, I'm gonna call her now and",en-US,1.22,22.37,76.41,Positive,271,278,7,0,2025-03-10 05:48:58.098802
eb2b4ae1-c8b1-4c4b-aace-130ceffd9c87,CUSTOMER,"Yes ma'am, please do.",en-US,1.6,27.46,70.94,Positive,278,279,1,0,2025-03-10 05:48:58.098802
eb2b4ae1-c8b1-4c4b-aace-130ceffd9c87,AGENT,"We'll go from there. OK, baby, bye-bye.",en-US,5.36,63.36,31.28,Neutral,279,281,2,0,2025-03-10 05:48:58.098802
eb2b4ae1-c8b1-4c4b-aace-130ceffd9c87,CUSTOMER,Thank you. Bye-bye.,en-US,7.27,44.74,47.99,Positive,281,282,1,0,2025-03-10 05:48:58.098802
018eb319-f379-4de6-ba5f-9d1fd79ee5d9,CUSTOMER,Hello?,en-US,4.48,79.4,16.11,Neutral,0,0,0,1,2025-03-10 05:49:01.674816
018eb319-f379-4de6-ba5f-9d1fd79ee5d9,AGENT,"Hey Mitri, this is Ms. Garrett with Posygen on a recorded line. I didn't get a call back or or the the and I checked the email to make sure it went to the Step Foundation, and it did.",en-US,21.42,76.22,2.36,Neutral,1,15,14,1,2025-03-10 05:49:01.674816
018eb319-f379-4de6-ba5f-9d1fd79ee5d9,AGENT,Can y'all check to make sure it's there?,en-US,1.95,93.35,4.7,Neutral,16,18,2,6,2025-03-10 05:49:01.674816
018eb319-f379-4de6-ba5f-9d1fd79ee5d9,AGENT,"Can you hear me, Matrix?",en-US,1.84,83.91,14.25,Neutral,24,25,1,3,2025-03-10 05:49:01.674816
018eb319-f379-4de6-ba5f-9d1fd79ee5d9,AGENT,Hello?,en-US,4.48,79.4,16.11,Neutral,28,29,1,5,2025-03-10 05:49:01.674816
018eb319-f379-4de6-ba5f-9d1fd79ee5d9,AGENT,"Demetri, can you hear me?",en-US,2.83,78.76,18.41,Neutral,34,36,2,6,2025-03-10 05:49:01.674816
